year,state,employer,salary_median,rate_year,rate_state,rate_employer,rate
2019,CA,verifone,87152,2019,CA,verifone,0.9285714285714286
2019,TX,raven,92000,2019,TX,raven,0.41935483870967744
2019,CA,agreeya,93891,2019,CA,agreeya,0.5652173913043478
2019,IL,lead,78000,2019,IL,lead,0.7222222222222222
2015,CA,trimble navigation,109762,2015,CA,trimble navigation,1.0
2016,CT,gartner,88215,2016,CT,gartner,1.0
2017,IA,egiants,70000,2017,IA,egiants,0.7222222222222222
2019,NY,the blackstone,106000,2019,NY,the blackstone,0.8125
2017,PA,sdlc management,70000,2017,PA,sdlc management,0.7222222222222222
2017,NJ,compunnel,71600,2017,NJ,compunnel,0.9285714285714286
2019,MI,patton,90000,2019,MI,patton,0.7647058823529411
2019,MI,infobiz,78125,2019,MI,infobiz,0.20967741935483872
2018,WA,amazon robotics,135000,2018,WA,amazon robotics,0.9285714285714286
2019,CA,jam city,68000,2019,CA,jam city,1.0
2014,MI,danlaw,80000,2014,MI,danlaw,1.0
2017,CA,fortinet,105521,2017,CA,fortinet,1.0
2014,NJ,microexcel,90000,2014,NJ,microexcel,0.9285714285714286
2016,TX,tsq,65042,2016,TX,tsq,1.0
2014,TX,tek leaders,64418,2014,TX,tek leaders,0.8666666666666667
2018,MI,hcl,63380,2018,MI,hcl,0.7647058823529411
2016,CA,ma oratories,68000,2016,CA,ma oratories,0.8125
2017,NH,dartmouth college,110000,2017,NH,dartmouth college,1.0
2017,NJ,nam,92768,2017,NJ,nam,0.8125
2018,CA,docusign,122429,2018,CA,docusign,1.0
2014,CA,aruba,134000,2014,CA,aruba,1.0
2015,CA,enphase energy,76086,2015,CA,enphase energy,1.0
2018,NC,abb,85613,2018,NC,abb,0.8666666666666667
2016,NY,jean martin,90813,2016,NY,jean martin,0.5
2014,CT,vlink,78000,2014,CT,vlink,1.0
2018,CA,volt management corp,63500,2018,CA,volt management corp,0.8666666666666667
2016,CA,machine zone,98342,2016,CA,machine zone,1.0
2014,NJ,anagh,73500,2014,NJ,anagh,0.8125
2019,NY,sciegen pharmaceuticals,65500,2019,NY,sciegen pharmaceuticals,1.0
2017,TX,paramount,103000,2017,TX,paramount,1.0
2018,NJ,reliant vision,89200,2018,NJ,reliant vision,0.6190476190476191
2014,GA,rapidit,74000,2014,GA,rapidit,0.8125
2017,IL,vtekh,67000,2017,IL,vtekh,1.0
2019,MA,source,101005,2019,MA,source,0.7222222222222222
2015,MA,quality matrix,62000,2015,MA,quality matrix,0.7647058823529411
2014,IL,sun power,84906,2014,IL,sun power,1.0
2019,GA,teknaux,84240,2019,GA,teknaux,0.41935483870967744
2016,GA,ncr,83000,2016,GA,ncr,1.0
2018,NJ,isite,71510,2018,NJ,isite,0.9285714285714286
2018,MA,millennium pharmaceuticals,87859,2018,MA,millennium pharmaceuticals,1.0
2018,WA,f5,146619,2018,WA,f5,0.9285714285714286
2019,CA,scry analytics,86320,2019,CA,scry analytics,1.0
2019,CA,stubhub,130850,2019,CA,stubhub,0.8666666666666667
2016,CA,fireeye,100000,2016,CA,fireeye,1.0
2017,CA,agreeya,78853,2017,CA,agreeya,0.9285714285714286
2017,CA,credit karma,115000,2017,CA,credit karma,1.0
2015,CT,pricelinecom,88213,2015,CT,pricelinecom,1.0
2016,CA,panasonic avionics,111796,2016,CA,panasonic avionics,1.0
2019,CA,ambarella corp,119101,2019,CA,ambarella corp,0.9285714285714286
2016,CA,riot games,120453,2016,CA,riot games,0.8666666666666667
2019,OH,dizer corp,63600,2019,OH,dizer corp,0.48148148148148145
2019,GA,jvion,70000,2019,GA,jvion,0.9285714285714286
2014,TX,hiracle,65000,2014,TX,hiracle,1.0
2015,CA,neelinfo,62234,2015,CA,neelinfo,0.7222222222222222
2016,MI,nexteer automotive,72000,2016,MI,nexteer automotive,1.0
2016,PA,lutron electronics,135000,2016,PA,lutron electronics,1.0
2014,CA,arista,103000,2014,CA,arista,1.0
2014,GA,mind craft,60000,2014,GA,mind craft,1.0
2016,TX,sel,65042,2016,TX,sel,0.9285714285714286
2018,CA,cloudwick,109325,2018,CA,cloudwick,0.8666666666666667
2017,NY,simons foundation,115000,2017,NY,simons foundation,1.0
2016,CA,medeanalytics,79498,2016,CA,medeanalytics,1.0
2017,CA,intuitive surgical operations,102149,2017,CA,intuitive surgical operations,1.0
2016,NJ,reliant vision,64000,2016,NJ,reliant vision,0.9285714285714286
2015,VA,old dominion,70000,2015,VA,old dominion,1.0
2016,NY,computer task,115800,2016,NY,computer task,1.0
2019,CA,stitch fix,225000,2019,CA,stitch fix,1.0
2015,TX,virtuoso,64000,2015,TX,virtuoso,0.6842105263157895
2017,MA,eclinicalworks,75000,2017,MA,eclinicalworks,0.9285714285714286
2019,IL,the options clearing,106517,2019,IL,the options clearing,0.9285714285714286
2014,PA,mastech  a mastech s,69493,2014,PA,mastech  a mastech s,0.8125
2016,MI,autoliv asp,95000,2016,MI,autoliv asp,1.0
2016,CT,infowave,70000,2016,CT,infowave,1.0
2015,NJ,techdemocracy,72000,2015,NJ,techdemocracy,0.9285714285714286
2017,NJ,avighna,70221,2017,NJ,avighna,0.325
2014,MI,zume,70000,2014,MI,zume,0.7647058823529411
2015,GA,icon,60000,2015,GA,icon,1.0
2017,NY,hallmark,93000,2017,NY,hallmark,0.9285714285714286
2017,GA,home depot product authority,68000,2017,GA,home depot product authority,1.0
2019,CA,prosper marketplace,121077,2019,CA,prosper marketplace,1.0
2018,NJ,euclid elementz,95000,2018,NJ,euclid elementz,0.7647058823529411
2018,CA,slashsupport,110900,2018,CA,slashsupport,0.8125
2016,CA,enquero,85000,2016,CA,enquero,1.0
2016,CA,rare mile,75000,2016,CA,rare mile,1.0
2016,DC,the advisory board,87000,2016,DC,the advisory board,0.9285714285714286
2016,MA,apps,74402,2016,MA,apps,1.0
2019,PA,sid,91000,2019,PA,sid,1.0
2016,TX,shinewell,72717,2016,TX,shinewell,0.9285714285714286
2015,MI,trw automotive,92000,2015,MI,trw automotive,1.0
2019,TX,national instruments,71552,2019,TX,national instruments,0.8125
2015,CA,aurionpro,80000,2015,CA,aurionpro,1.0
2015,CA,valiantica,70000,2015,CA,valiantica,0.7222222222222222
2014,VA,istream,89669,2014,VA,istream,0.7222222222222222
2014,VA,concert tech,90000,2014,VA,concert tech,1.0
2019,NY,d e shaw,225000,2019,NY,d e shaw,0.9285714285714286
2015,TX,saxon,65000,2015,TX,saxon,0.9285714285714286
2017,NJ,samiti,100000,2017,NJ,samiti,0.9285714285714286
2017,TX,atria,73507,2017,TX,atria,0.8666666666666667
2019,NY,flextrade,100000,2019,NY,flextrade,1.0
2018,NJ,yotta,93000,2018,NJ,yotta,0.8571428571428571
2016,CA,skoruz,102149,2016,CA,skoruz,0.8571428571428571
2015,CA,agama,94560,2015,CA,agama,1.0
2014,NJ,alltech,90900,2014,NJ,alltech,0.9230769230769231
2019,TX,moonit,77189,2019,TX,moonit,0.6666666666666666
2015,MI,tekcommands,60000,2015,MI,tekcommands,0.75
2015,CA,solarcity,110000,2015,CA,solarcity,0.9230769230769231
2016,NJ,g3 infotek,63877,2016,NJ,g3 infotek,0.35294117647058826
2014,IL,quadrant 4,90000,2014,IL,quadrant 4,0.8571428571428571
2017,TX,sriven  of tx,78000,2017,TX,sriven  of tx,0.8
2015,NC,suntechpros,70000,2015,NC,suntechpros,0.8571428571428571
2019,PA,first,72779,2019,PA,first,1.0
2016,VA,real,90646,2016,VA,real,1.0
2018,MO,express scripts  co,110000,2018,MO,express scripts  co,1.0
2015,CA,guidewire,105000,2015,CA,guidewire,1.0
2015,NJ,sak,92000,2015,NJ,sak,1.0
2015,TX,techmagix,74000,2015,TX,techmagix,1.0
2014,CA,hitachi,88254,2014,CA,hitachi,1.0
2019,MN,m a mortenson,73644,2019,MN,m a mortenson,1.0
2014,CA,sol,91125,2014,CA,sol,0.8
2015,NY,mastercard,73445,2015,NY,mastercard,1.0
2018,WV,mahantech,60000,2018,WV,mahantech,0.75
2015,NC,spectraforce,65936,2015,NC,spectraforce,1.0
2017,MI,infobiz,70304,2017,MI,infobiz,0.6
2019,MA,tracelink,80000,2019,MA,tracelink,1.0
2019,TX,united healthcare,82480,2019,TX,united healthcare,1.0
2017,MA,santander bank na,120000,2017,MA,santander bank na,1.0
2018,MA,aspen,78013,2018,MA,aspen,1.0
2019,FL,arka,72966,2019,FL,arka,0.19047619047619047
2019,TX,hanu,89940,2019,TX,hanu,0.3076923076923077
2016,NJ,app,64000,2016,NJ,app,0.9230769230769231
2015,GA,capricorn,60000,2015,GA,capricorn,1.0
2016,OK,paycom payroll,65000,2016,OK,paycom payroll,1.0
2019,CA,urpan,109242,2019,CA,urpan,0.6
2019,IL,tekinvaderz,86000,2019,IL,tekinvaderz,0.6
2015,NJ,pamten,75000,2015,NJ,pamten,0.5
2014,CA,serene,99798,2014,CA,serene,0.9230769230769231
2018,TX,oracle,121160,2018,TX,oracle,0.5714285714285714
2019,TX,hs,93538,2019,TX,hs,0.631578947368421
2017,MI,young,70304,2017,MI,young,0.9230769230769231
2016,NJ,technomax,73445,2016,NJ,technomax,0.75
2019,VA,sstech,95000,2019,VA,sstech,0.75
2019,CA,micronet,110000,2019,CA,micronet,0.3333333333333333
2016,CA,8x8,98342,2016,CA,8x8,1.0
2015,WA,loyalty methods,107500,2015,WA,loyalty methods,1.0
2014,TX,horizon,62504,2014,TX,horizon,0.9230769230769231
2015,CA,ab star,69742,2015,CA,ab star,0.9230769230769231
2016,NJ,logistic,72000,2016,NJ,logistic,0.8571428571428571
2014,NJ,ak,66000,2014,NJ,ak,1.0
2015,CA,flextronics,134600,2015,CA,flextronics,0.9230769230769231
2016,CA,cymer,92768,2016,CA,cymer,1.0
2016,VA,emc,83536,2016,VA,emc,1.0
2018,VA,isolve,92100,2018,VA,isolve,0.7058823529411765
2019,GA,onetrust,70000,2019,GA,onetrust,0.9230769230769231
2016,CA,zynga,110000,2016,CA,zynga,0.9230769230769231
2014,CA,netflix,280000,2014,CA,netflix,1.0
2018,NJ,cat,71510,2018,NJ,cat,0.6666666666666666
2019,CA,rakuten,139256,2019,CA,rakuten,1.0
2018,TX,3s,86100,2018,TX,3s,0.6666666666666666
2018,VA,vista applied,93950,2018,VA,vista applied,0.5454545454545454
2019,MA,millennium pharmaceuticals,89086,2019,MA,millennium pharmaceuticals,1.0
2015,NY,two sigma investments,145000,2015,NY,two sigma investments,1.0
2014,GA,systel  of delaware,60000,2014,GA,systel  of delaware,1.0
2019,AZ,clairvoyant,81500,2019,AZ,clairvoyant,0.6666666666666666
2019,NC,pantar,86000,2019,NC,pantar,0.7058823529411765
2015,NY,health research,51783,2015,NY,health research,1.0
2015,NJ,the fidelis,73500,2015,NJ,the fidelis,1.0
2017,TX,vsion,70000,2017,TX,vsion,0.8571428571428571
2019,NJ,lt,93746,2019,NJ,lt,1.0
2019,MI,central michigan,53000,2019,MI,central michigan,1.0
2019,MI,fev north,75000,2019,MI,fev north,1.0
2019,DE,raas infotek,86500,2019,DE,raas infotek,1.0
2014,CA,mckesson,108534,2014,CA,mckesson,1.0
2019,TX,ven,92000,2019,TX,ven,0.6
2016,CA,telenav,98342,2016,CA,telenav,1.0
2019,IL,genius,70000,2019,IL,genius,0.75
2019,TX,cubic,88380,2019,TX,cubic,0.46153846153846156
2018,TX,copart,79000,2018,TX,copart,0.42857142857142855
2016,CA,shoretel,98342,2016,CA,shoretel,0.9230769230769231
2015,WA,applexus,85000,2015,WA,applexus,0.9230769230769231
2019,TX,kairos,93600,2019,TX,kairos,0.4444444444444444
2017,MI,employment,80000,2017,MI,employment,1.0
2014,TX,paypal,106000,2014,TX,paypal,1.0
2016,IN,pyramid,60000,2016,IN,pyramid,0.9230769230769231
2017,NY,spotify,110000,2017,NY,spotify,1.0
2017,IL,neo prism,67000,2017,IL,neo prism,0.75
2018,NY,ove arup  partners pc,71750,2018,NY,ove arup  partners pc,1.0
2018,IL,yash,76419,2018,IL,yash,0.25
2015,VA,sparc,71614,2015,VA,sparc,1.0
2019,WI,n family mutual insurance,105000,2019,WI,n family mutual insurance,1.0
2016,TX,m9,65000,2016,TX,m9,1.0
2018,CA,ixl learning,86000,2018,CA,ixl learning,0.8571428571428571
2015,CT,eminent,54000,2015,CT,eminent,0.9230769230769231
2017,WI,fiserv,85946,2017,WI,fiserv,0.6
2015,TX,united,65042,2015,TX,united,1.0
2015,NJ,aptiva corp,62000,2015,NJ,aptiva corp,0.9230769230769231
2015,TX,conglomerateit,50000,2015,TX,conglomerateit,1.0
2018,TX,veritis,93538,2018,TX,veritis,0.5
2015,MI,altimetrik corp,64979,2015,MI,altimetrik corp,0.7058823529411765
2019,NJ,hexacorp,80000,2019,NJ,hexacorp,0.48
2017,TX,keymouz,68000,2017,TX,keymouz,0.7058823529411765
2015,MI,marvel,60000,2015,MI,marvel,0.8571428571428571
2018,CA,smallboardcom,85000,2018,CA,smallboardcom,0.75
2015,KY,cool,60000,2015,KY,cool,1.0
2015,TX,veritis,64500,2015,TX,veritis,1.0
2016,NY,gcom,100000,2016,NY,gcom,1.0
2016,NJ,friendly consultants,71614,2016,NJ,friendly consultants,0.631578947368421
2015,MD,teckpros,68000,2015,MD,teckpros,1.0
2018,CA,marvell semiconductor,134000,2018,CA,marvell semiconductor,1.0
2019,TX,it spin,94000,2019,TX,it spin,0.4
2016,NJ,itech,92000,2016,NJ,itech,0.3
2015,CA,beta,60528,2015,CA,beta,0.35294117647058826
2019,IL,vail,73000,2019,IL,vail,0.9230769230769231
2016,CA,super micro computer,65770,2016,CA,super micro computer,1.0
2014,CT,eminent,64000,2014,CT,eminent,1.0
2016,TX,slri,68000,2016,TX,slri,1.0
2019,NJ,novisys,75130,2019,NJ,novisys,0.8571428571428571
2015,MI,cresttek,92000,2015,MI,cresttek,0.9230769230769231
2016,CA,osi,79498,2016,CA,osi,0.9230769230769231
2017,TX,digerati,69000,2017,TX,digerati,0.8571428571428571
2018,MD,client,93200,2018,MD,client,0.5217391304347826
2017,GA,ncr,100000,2017,GA,ncr,1.0
2014,CA,splunk,114400,2014,CA,splunk,1.0
2019,NJ,ameritek,93746,2019,NJ,ameritek,1.0
2015,TX,lilax,65000,2015,TX,lilax,0.6666666666666666
2018,MI,horizon ech,72000,2018,MI,horizon ech,0.48
2014,CA,akraya,73923,2014,CA,akraya,1.0
2014,DC,eastbanc,70000,2014,DC,eastbanc,1.0
2017,WI,trishulla,57000,2017,WI,trishulla,1.0
2016,TX,yana,65000,2016,TX,yana,1.0
2017,CT,infowave,80000,2017,CT,infowave,1.0
2014,PA,noble,75000,2014,PA,noble,1.0
2019,GA,cognier,84500,2019,GA,cognier,0.42857142857142855
2016,NJ,pamten,73000,2016,NJ,pamten,0.9230769230769231
2017,CA,edvenswa tech,102300,2017,CA,edvenswa tech,0.16
2014,CA,panasonic avionics,108015,2014,CA,panasonic avionics,1.0
2018,NJ,dow jones and,65000,2018,NJ,dow jones and,1.0
2015,GA,mind craft,60000,2015,GA,mind craft,1.0
2019,TX,pioneer,91957,2019,TX,pioneer,0.7058823529411765
2018,NJ,baanyan,72000,2018,NJ,baanyan,0.7058823529411765
2016,TX,avant,65250,2016,TX,avant,0.2727272727272727
2016,TX,virtuoso,60000,2016,TX,virtuoso,1.0
2015,MI,elix,61300,2015,MI,elix,0.75
2019,NJ,ana,92660,2019,NJ,ana,1.0
2019,CA,proofpoint,109242,2019,CA,proofpoint,1.0
2019,NJ,econtenti,67642,2019,NJ,econtenti,0.5714285714285714
2015,CT,aqr capital management,115000,2015,CT,aqr capital management,1.0
2019,VA,esvee,78000,2019,VA,esvee,0.8
2017,CA,appdynamics,90000,2017,CA,appdynamics,1.0
2016,NH,akken,73902,2016,NH,akken,1.0
2018,IL,ameritech,84000,2018,IL,ameritech,0.4444444444444444
2017,CA,panasonic avionics,108055,2017,CA,panasonic avionics,0.9230769230769231
2017,CA,fitbit,80184,2017,CA,fitbit,0.9230769230769231
2018,MI,quicken loans,79000,2018,MI,quicken loans,1.0
2015,MI,path,66706,2015,MI,path,0.8
2015,TX,silicon oratories,72000,2015,TX,silicon oratories,1.0
2019,WA,offerup,113500,2019,WA,offerup,1.0
2016,NC,tabner,80000,2016,NC,tabner,0.9230769230769231
2014,MA,dw matrix,74000,2014,MA,dw matrix,0.8571428571428571
2015,TX,infovision,65500,2015,TX,infovision,1.0
2015,TX,propelsys,68266,2015,TX,propelsys,0.8
2018,NJ,horizon,78000,2018,NJ,horizon,0.6
2017,NJ,innovatech,96000,2017,NJ,innovatech,0.9230769230769231
2019,TX,pinnacle technical,115000,2019,TX,pinnacle technical,0.75
2017,TX,sage,68827,2017,TX,sage,0.8571428571428571
2014,CA,agilent,101483,2014,CA,agilent,1.0
2015,IA,rockwell collins,70000,2015,IA,rockwell collins,1.0
2018,OH,keybank national association,83658,2018,OH,keybank national association,1.0
2018,IL,quinnox,70000,2018,IL,quinnox,0.8
2014,MA,kiva,88691,2014,MA,kiva,1.0
2018,GA,veridic,82100,2018,GA,veridic,0.4
2016,NJ,compunnel,70300,2016,NJ,compunnel,0.9230769230769231
2017,VA,amiti,72000,2017,VA,amiti,0.9230769230769231
2015,TX,tektronix texas,1500,2015,TX,tektronix texas,1.0
2016,CT,aqr capital management,110000,2016,CT,aqr capital management,1.0
2018,NC,nextgen,86000,2018,NC,nextgen,0.4444444444444444
2017,CA,shutterfly,121000,2017,CA,shutterfly,1.0
2015,AZ,clairvoyant,75000,2015,AZ,clairvoyant,0.9230769230769231
2019,MN,techvision co,78200,2019,MN,techvision co,0.5454545454545454
2013,CA,cymer,73112,2013,CA,cymer,1.0
2018,TX,informatics,91000,2018,TX,informatics,0.6
2018,PA,glaxosmithkline,58450,2018,PA,glaxosmithkline,0.9230769230769231
2016,CA,iit jobs,90106,2016,CA,iit jobs,0.8571428571428571
2016,MI,openlogix,65000,2016,MI,openlogix,0.9230769230769231
2017,CA,hermes microvision,102107,2017,CA,hermes microvision,1.0
2018,TX,imcs,72571,2018,TX,imcs,0.6666666666666666
2018,IL,tekinvaderz,83366,2018,IL,tekinvaderz,0.7058823529411765
2014,CA,brocade,104700,2014,CA,brocade,1.0
2016,CA,splunk,117770,2016,CA,splunk,1.0
2016,WA,zillow,84739,2016,WA,zillow,1.0
2019,FL,prismcorp,76357,2019,FL,prismcorp,0.631578947368421
2016,VA,asta crs,84000,2016,VA,asta crs,0.7058823529411765
2016,VA,applied predictive,126000,2016,VA,applied predictive,1.0
2014,NC,qualihi,65000,2014,NC,qualihi,1.0
2018,CA,clover,120000,2018,CA,clover,1.0
2015,WA,zillow,105000,2015,WA,zillow,1.0
2015,CA,snapchat,99798,2015,CA,snapchat,1.0
2019,VA,applet,85530,2019,VA,applet,0.8461538461538461
2017,NJ,srishti i2i biz,70500,2017,NJ,srishti i2i biz,0.3548387096774194
2014,MD,micros,75551,2014,MD,micros,0.9166666666666666
2016,CA,hgst,131328,2016,CA,hgst,1.0
2014,OH,neumeric,63000,2014,OH,neumeric,0.7857142857142857
2014,CA,esurance insurance,90000,2014,CA,esurance insurance,1.0
2018,VA,enterprise,92100,2018,VA,enterprise,0.9166666666666666
2018,NJ,ova,93000,2018,NJ,ova,0.3548387096774194
2019,TX,vdrive,96000,2019,TX,vdrive,0.5238095238095238
2015,CA,hitachi,85000,2015,CA,hitachi,0.9166666666666666
2015,CA,edge,88260,2015,CA,edge,0.6470588235294118
2015,DC,csznet,72000,2015,DC,csznet,1.0
2019,AL,ket,112320,2019,AL,ket,0.8461538461538461
2014,CA,google,127000,2014,CA,google,1.0
2018,TX,silicon oratories,87817,2018,TX,silicon oratories,1.0
2016,TX,techorbit,70000,2016,TX,techorbit,0.8461538461538461
2017,NY,netrovert,80000,2017,NY,netrovert,0.6111111111111112
2014,FL,raymond james,131000,2014,FL,raymond james,1.0
2018,OH,fast switch,75442,2018,OH,fast switch,0.8461538461538461
2015,NJ,element,61422,2015,NJ,element,1.0
2019,IL,quinnox,77000,2019,IL,quinnox,1.0
2018,NJ,swift,86500,2018,NJ,swift,0.8461538461538461
2015,MI,kyyba,60000,2015,MI,kyyba,1.0
2018,MD,bill me later,108120,2018,MD,bill me later,0.9166666666666666
2019,NJ,broadridge,165897,2019,NJ,broadridge,1.0
2016,MI,methodica,68000,2016,MI,methodica,0.8461538461538461
2015,NJ,commvault,108000,2015,NJ,commvault,1.0
2016,NY,medi,91400,2016,NY,medi,1.0
2015,MI,cvision,60000,2015,MI,cvision,0.8461538461538461
2015,DC,eastbanc,80000,2015,DC,eastbanc,1.0
2015,VA,navitas,72000,2015,VA,navitas,1.0
2015,GA,concept,60000,2015,GA,concept,1.0
2018,CA,osi,100000,2018,CA,osi,1.0
2018,CT,bioinfo,81000,2018,CT,bioinfo,0.9166666666666666
2018,MA,ebsco publishing,90000,2018,MA,ebsco publishing,1.0
2015,CA,robert bosch,100000,2015,CA,robert bosch,1.0
2017,MN,optum,91000,2017,MN,optum,0.9166666666666666
2019,VA,tanvi,96600,2019,VA,tanvi,1.0
2017,VA,antra,67000,2017,VA,antra,1.0
2016,MN,ncs pearson,95000,2016,MN,ncs pearson,1.0
2017,WI,general electric,75000,2017,WI,general electric,1.0
2014,TX,lucid,65000,2014,TX,lucid,1.0
2016,CA,denken,68000,2016,CA,denken,0.8461538461538461
2017,TX,ics,68850,2017,TX,ics,1.0
2019,TX,sira,91950,2019,TX,sira,0.3055555555555556
2019,TX,trend micro,75000,2019,TX,trend micro,1.0
2018,VA,ramsai,92019,2018,VA,ramsai,0.36666666666666664
2017,NJ,rang,90000,2017,NJ,rang,0.7857142857142857
2017,MA,peakpoint,75000,2017,MA,peakpoint,1.0
2017,MO,charter,80995,2017,MO,charter,1.0
2016,MA,maxima,74500,2016,MA,maxima,0.8461538461538461
2016,NJ,megatrendz media,71000,2016,NJ,megatrendz media,1.0
2017,PA,accion,105000,2017,PA,accion,0.9166666666666666
2017,MA,netbrain,77000,2017,MA,netbrain,1.0
2017,WA,akvelon,90000,2017,WA,akvelon,0.6875
2018,CA,qualcomm,96346,2018,CA,qualcomm,0.9166666666666666
2016,GA,orpine,64126,2016,GA,orpine,1.0
2017,NJ,laksan,76000,2017,NJ,laksan,0.9166666666666666
2015,NJ,samsung electronics,102250,2015,NJ,samsung electronics,1.0
2018,GA,tek,82098,2018,GA,tek,0.6875
2019,NJ,egrove,67642,2019,NJ,egrove,0.4583333333333333
2016,NJ,ait,95000,2016,NJ,ait,1.0
2018,MA,bahwan cybertek,93780,2018,MA,bahwan cybertek,0.6470588235294118
2016,TX,ima,111405,2016,TX,ima,1.0
2019,NC,perigon,85426,2019,NC,perigon,0.39285714285714285
2019,ID,micron semiconductor products,95000,2019,ID,micron semiconductor products,1.0
2015,NJ,3a,55000,2015,NJ,3a,1.0
2014,IL,kalven,63000,2014,IL,kalven,0.8461538461538461
2018,NJ,integrated,48140,2018,NJ,integrated,0.7333333333333333
2015,MI,novi,64064,2015,MI,novi,0.6875
2017,NJ,identity and access,66000,2017,NJ,identity and access,0.6470588235294118
2017,MI,m2m,60000,2017,MI,m2m,1.0
2017,NJ,aha clinical,78000,2017,NJ,aha clinical,0.4074074074074074
2017,WA,imdbcom,115000,2017,WA,imdbcom,1.0
2015,TX,rackspace,93460,2015,TX,rackspace,1.0
2016,MA,santander bank na,60000,2016,MA,santander bank na,1.0
2017,VA,iconnect lc,78000,2017,VA,iconnect lc,1.0
2015,TX,landmark graphics,78622,2015,TX,landmark graphics,1.0
2018,CA,flexton,115000,2018,CA,flexton,0.6875
2019,NJ,sanofi,102900,2019,NJ,sanofi,0.9166666666666666
2015,ME,rite pros,71261,2015,ME,rite pros,0.6470588235294118
2019,MN,ameriprise,70100,2019,MN,ameriprise,0.9166666666666666
2016,CA,ryzlink corp,100000,2016,CA,ryzlink corp,0.8461538461538461
2014,MD,merkle,137460,2014,MD,merkle,1.0
2016,GA,tek,80000,2016,GA,tek,0.8461538461538461
2016,MN,eco,79060,2016,MN,eco,1.0
2015,CA,zuora,91000,2015,CA,zuora,1.0
2017,NJ,satin,71000,2017,NJ,satin,1.0
2018,WA,rythmos,81765,2018,WA,rythmos,0.8461538461538461
2018,NE,west,61651,2018,NE,west,0.5238095238095238
2015,WI,wissen,78000,2015,WI,wissen,1.0
2017,NJ,ana,81600,2017,NJ,ana,1.0
2019,VA,commitpoint,100000,2019,VA,commitpoint,1.0
2019,NY,spotify,162000,2019,NY,spotify,0.7857142857142857
2016,IL,royal cyber,80000,2016,IL,royal cyber,0.9166666666666666
2015,MD,quality,82416,2015,MD,quality,1.0
2019,TX,kaltech,103000,2019,TX,kaltech,0.7333333333333333
2018,FL,raymond james,120000,2018,FL,raymond james,1.0
2015,TX,kiranam,66500,2015,TX,kiranam,1.0
2018,GA,technosquare,78940,2018,GA,technosquare,1.0
2016,CO,dish,54621,2016,CO,dish,1.0
2017,MI,quicken loans,92500,2017,MI,quicken loans,1.0
2015,MI,apps,60000,2015,MI,apps,0.8461538461538461
